index_no,region_no,port_name,country,latitude,longitude,geog,geom
10710,10590,PORT ANTONIO,JM,18.183333,-76.45,0101000020E6100000CDCCCCCCCC1C53C0EFEEEEEEEE2E3240,0101000020E6100000CDCCCCCCCC1C53C0EFEEEEEEEE2E3240
10772,10730,PORT ESQUIVEL,JM,17.883333,-77.133333,0101000020E610000089888888884853C02222222222E23140,0101000020E610000089888888884853C02222222222E23140
10775,10730,PORT KAISER,JM,17.866667,-77.6,0101000020E610000066666666666653C0DEDDDDDDDDDD3140,0101000020E610000066666666666653C0DEDDDDDDDDDD3140
10800,10730,SAVANNAH LA MAR,JM,18.2,-78.133333,0101000020E610000089888888888853C03333333333333240,0101000020E610000089888888888853C03333333333333240
10820,10810,JACMEL,HT,18.233333,-72.533333,0101000020E610000022222222222252C0BCBBBBBBBB3B3240,0101000020E610000022222222222252C0BCBBBBBBBB3B3240
10860,10810,MIRAGOANE,HT,18.45,-73.083333,0101000020E610000055555555554552C03333333333733240,0101000020E610000055555555554552C03333333333733240
10870,10810,PETIT GOAVE,HT,18.433333,-72.866667,0101000020E610000077777777773752C0EFEEEEEEEE6E3240,0101000020E610000077777777773752C0EFEEEEEEEE6E3240
10880,10810,PORT AU PRINCE,HT,18.55,-72.35,0101000020E610000066666666661652C0CDCCCCCCCC8C3240,0101000020E610000066666666661652C0CDCCCCCCCC8C3240
10370,10310,SANTIAGO DE CUBA,CU,20.016667,-75.833333,0101000020E61000005555555555F552C04444444444043440,0101000020E61000005555555555F552C04444444444043440
9760,9740,PUERTO CABEZAS,NI,14.016667,-83.383333,0101000020E61000008988888888D854C08988888888082C40,0101000020E61000008988888888D854C08988888888082C40
9810,9800,PUERTO LIMON,CR,9.983333,-83.016667,0101000020E61000001111111111C154C07777777777F72340,0101000020E61000001111111111C154C07777777777F72340
9825,9820,CHIRIQUI GRANDE,PA,8.95,-82.116667,0101000020E610000077777777778754C06666666666E62140,0101000020E610000077777777778754C06666666666E62140
18818,18080,BERGH COVE,CA,50.533333,-127.616667,0101000020E61000007777777777E75FC04444444444444940,0101000020E61000007777777777E75FC04444444444444940
18820,18080,PORT ALICE,CA,50.383333,-127.45,0101000020E6100000CDCCCCCCCCDC5FC01111111111314940,0101000020E6100000CDCCCCCCCCDC5FC01111111111314940
18835,18080,COAL HARBOR,CA,50.6,-127.583333,0101000020E61000005555555555E55FC0CDCCCCCCCC4C4940,0101000020E61000005555555555E55FC0CDCCCCCCCC4C4940
18840,18080,PORT HARDY,CA,50.716667,-127.483333,0101000020E6100000EFEEEEEEEEDE5FC0BCBBBBBBBB5B4940,0101000020E6100000EFEEEEEEEEDE5FC0BCBBBBBBBB5B4940
18850,18080,SOINTULA,CA,50.633333,-127.016667,0101000020E61000001111111111C15FC01111111111514940,0101000020E61000001111111111C15FC01111111111514940
18860,18080,ALERT BAY,CA,50.583333,-126.933333,0101000020E6100000BCBBBBBBBBBB5FC0ABAAAAAAAA4A4940,0101000020E6100000BCBBBBBBBBBB5FC0ABAAAAAAAA4A4940
18872,18080,PORT MCNEILL,CA,50.583333,-127.083333,0101000020E61000005555555555C55FC0ABAAAAAAAA4A4940,0101000020E61000005555555555C55FC0ABAAAAAAAA4A4940
18890,18080,BELLA COOLA,CA,52.366667,-126.8,0101000020E61000003333333333B35FC0EFEEEEEEEE2E4A40,0101000020E61000003333333333B35FC0EFEEEEEEEE2E4A40
18915,18080,BELLA BELLA,CA,52.166667,-128.15,0101000020E6100000CDCCCCCCCC0460C05555555555154A40,0101000020E6100000CDCCCCCCCC0460C05555555555154A40
18916,18080,KLEMTU,CA,52.6,-128.516667,0101000020E610000089888888881060C0CDCCCCCCCC4C4A40,0101000020E610000089888888881060C0CDCCCCCCCC4C4A40
18920,18080,BUTEDALE,CA,53.166667,-128.683333,0101000020E6100000DEDDDDDDDD1560C05555555555954A40,0101000020E6100000DEDDDDDDDD1560C05555555555954A40
18923,18080,KEMANO BAY,CA,53.483333,-128.133333,0101000020E610000044444444440460C0DEDDDDDDDDBD4A40,0101000020E610000044444444440460C0DEDDDDDDDDBD4A40
18925,18080,KITIMAT,CA,54,-128.683333,0101000020E6100000DEDDDDDDDD1560C00000000000004B40,0101000020E6100000DEDDDDDDDD1560C00000000000004B40
18942,18080,PORPOISE HARBOR,CA,54.216667,-130.283333,0101000020E610000011111111114960C0BCBBBBBBBB1B4B40,0101000020E610000011111111114960C0BCBBBBBBBB1B4B40
18950,18080,PRINCE RUPERT,CA,54.316667,-130.333333,0101000020E6100000ABAAAAAAAA4A60C08988888888284B40,0101000020E6100000ABAAAAAAAA4A60C08988888888284B40
18960,18080,PORT SIMPSON,CA,54.566667,-130.433333,0101000020E6100000DEDDDDDDDD4D60C08988888888484B40,0101000020E6100000DEDDDDDDDD4D60C08988888888484B40
18980,18080,STEWART,CA,55.933333,-130,0101000020E610000000000000004060C07777777777F74B40,0101000020E610000000000000004060C07777777777F74B40
8330,6585,HERTFORD,US,36.183333,-76.466667,0101000020E6100000DEDDDDDDDD1D53C07777777777174240,0101000020E6100000DEDDDDDDDD1D53C07777777777174240
8340,6585,EDENTON,US,36.05,-76.616667,0101000020E610000077777777772753C06666666666064240,0101000020E610000077777777772753C06666666666064240
8350,6585,PLYMOUTH,US,35.866667,-76.75,0101000020E610000000000000003053C0EFEEEEEEEEEE4140,0101000020E610000000000000003053C0EFEEEEEEEEEE4140
8370,6585,COLUMBIA,US,35.916667,-76.25,0101000020E610000000000000001053C05555555555F54140,0101000020E610000000000000001053C05555555555F54140
8380,6585,BELHAVEN,US,35.616667,-76.616667,0101000020E610000077777777772753C0EFEEEEEEEECE4140,0101000020E610000077777777772753C0EFEEEEEEEECE4140
8390,6585,WASHINGTON,US,35.55,-77.05,0101000020E610000033333333334353C06666666666C64140,0101000020E610000033333333334353C06666666666C64140
8400,6585,BAYBORO,US,35.15,-76.766667,0101000020E610000011111111113153C03333333333934140,0101000020E610000011111111113153C03333333333934140
8410,6585,NEW BERN,US,35.1,-77.05,0101000020E610000033333333334353C0CDCCCCCCCC8C4140,0101000020E610000033333333334353C0CDCCCCCCCC8C4140
8420,6585,BEAUFORT,US,34.716667,-76.666667,0101000020E6100000ABAAAAAAAA2A53C0BCBBBBBBBB5B4140,0101000020E6100000ABAAAAAAAA2A53C0BCBBBBBBBB5B4140
8430,6585,MOREHEAD CITY,US,34.716667,-76.7,0101000020E6100000CDCCCCCCCC2C53C0BCBBBBBBBB5B4140,0101000020E6100000CDCCCCCCCC2C53C0BCBBBBBBBB5B4140
8440,6585,SWANSBORO,US,34.683333,-77.133333,0101000020E610000089888888884853C07777777777574140,0101000020E610000089888888884853C07777777777574140
8460,6585,WRIGHTSVILLE,US,34.216667,-77.816667,0101000020E610000044444444447453C0BCBBBBBBBB1B4140,0101000020E610000044444444447453C0BCBBBBBBBB1B4140
8470,6585,WILMINGTON,US,34.233333,-77.95,0101000020E6100000CDCCCCCCCC7C53C0DEDDDDDDDD1D4140,0101000020E6100000CDCCCCCCCC7C53C0DEDDDDDDDD1D4140
8480,6585,SOUTHPORT,US,33.916667,-78.016667,0101000020E610000011111111118153C05555555555F54040,0101000020E610000011111111118153C05555555555F54040
8490,6585,GEORGETOWN,US,33.366667,-79.283333,0101000020E61000002222222222D253C0EFEEEEEEEEAE4040,0101000020E61000002222222222D253C0EFEEEEEEEEAE4040
8500,6585,CHARLESTON,US,32.783333,-79.916667,0101000020E6100000ABAAAAAAAAFA53C04444444444644040,0101000020E6100000ABAAAAAAAAFA53C04444444444644040
8510,6585,PORT ROYAL,US,32.366667,-80.683333,0101000020E6100000BCBBBBBBBB2B54C0EFEEEEEEEE2E4040,0101000020E6100000BCBBBBBBBB2B54C0EFEEEEEEEE2E4040
8520,6585,BEAUFORT,US,32.433333,-80.666667,0101000020E6100000ABAAAAAAAA2A54C07777777777374040,0101000020E6100000ABAAAAAAAA2A54C07777777777374040
8530,6585,SAVANNAH,US,32.083333,-81.083333,0101000020E610000055555555554554C0ABAAAAAAAA0A4040,0101000020E610000055555555554554C0ABAAAAAAAA0A4040
8540,6585,DARIEN,US,31.366667,-81.433333,0101000020E6100000BCBBBBBBBB5B54C0DEDDDDDDDD5D3F40,0101000020E6100000BCBBBBBBBB5B54C0DEDDDDDDDD5D3F40
7630,6585,BROOKLYN,US,40.666667,-74.016667,0101000020E610000011111111118152C05555555555554440,0101000020E610000011111111118152C05555555555554440
7640,6585,NEW YORK CITY,US,40.7,-74.016667,0101000020E610000011111111118152C09A99999999594440,0101000020E610000011111111118152C09A99999999594440
7641,6585,PATCHOGUE,US,40.75,-73.016667,0101000020E610000011111111114152C00000000000604440,0101000020E610000011111111114152C00000000000604440
7650,6585,YONKERS,US,40.933333,-73.9,0101000020E61000009A999999997952C07777777777774440,0101000020E61000009A999999997952C07777777777774440
7660,6585,NEWBURGH,US,41.5,-74,0101000020E610000000000000008052C00000000000C04440,0101000020E610000000000000008052C00000000000C04440
7670,6585,POUGHKEEPSIE,US,41.7,-73.95,0101000020E6100000CDCCCCCCCC7C52C09A99999999D94440,0101000020E6100000CDCCCCCCCC7C52C09A99999999D94440
7680,6585,KINGSTON,US,41.933333,-73.966667,0101000020E6100000DEDDDDDDDD7D52C07777777777F74440,0101000020E6100000DEDDDDDDDD7D52C07777777777F74440
9830,9820,ALMIRANTE,PA,9.3,-82.4,0101000020E61000009A999999999954C09A99999999992240,0101000020E61000009A999999999954C09A99999999992240
9840,9820,BOCAS DEL TORO,PA,9.333333,-82.233333,0101000020E6100000EFEEEEEEEE8E54C0ABAAAAAAAAAA2240,0101000020E6100000EFEEEEEEEE8E54C0ABAAAAAAAAAA2240
9940,9930,ST GEORGE'S,BM,32.383333,-64.683333,0101000020E6100000BCBBBBBBBB2B50C01111111111314040,0101000020E6100000BCBBBBBBBB2B50C01111111111314040
9950,9930,IRELAND ISLAND,BM,32.316667,-64.833333,0101000020E610000055555555553550C08988888888284040,0101000020E610000055555555553550C08988888888284040
9960,9930,HAMILTON,BM,32.3,-64.783333,0101000020E610000022222222223250C06666666666264040,0101000020E610000022222222223250C06666666666264040
9985,9980,FREEPORT,BS,26.516667,-78.783333,0101000020E61000002222222222B253C04444444444843A40,0101000020E61000002222222222B253C04444444444843A40
9987,9980,SOUTH RIDING POINT,BS,26.616667,-78.216667,0101000020E6100000DEDDDDDDDD8D53C0DEDDDDDDDD9D3A40,0101000020E6100000DEDDDDDDDD8D53C0DEDDDDDDDD9D3A40
9990,9980,NASSAU,BS,25.083333,-77.35,0101000020E610000066666666665653C05555555555153940,0101000020E610000066666666665653C05555555555153940
10158,10030,MANATI,CU,21.366667,-76.816667,0101000020E610000044444444443453C0DEDDDDDDDD5D3540,0101000020E610000044444444443453C0DEDDDDDDDD5D3540
10470,10310,GUAYABAL,CU,20.7,-77.616667,0101000020E610000077777777776753C03333333333B33440,0101000020E610000077777777776753C03333333333B33440
11718,11705,ANSE TEMBLADORA,TT,10.683333,-61.583333,0101000020E6100000ABAAAAAAAACA4EC0DEDDDDDDDD5D2540,0101000020E6100000ABAAAAAAAACA4EC0DEDDDDDDDD5D2540
11908,11860,EL BOSQUE,CO,10.4,-75.533333,0101000020E61000002222222222E252C0CDCCCCCCCCCC2440,0101000020E61000002222222222E252C0CDCCCCCCCCCC2440
11934,11860,PUERTO PRODECO,CO,11.15,-74.216667,0101000020E6100000DEDDDDDDDD8D52C0CDCCCCCCCC4C2640,0101000020E6100000DEDDDDDDDD8D52C0CDCCCCCCCC4C2640
48240,48225,QALHAT LNG TERMINAL,OM,22.683333,59.4,0101000020E61000003333333333B34D40EFEEEEEEEEAE3640,0101000020E61000003333333333B34D40EFEEEEEEEEAE3640
9675,9630,COXEN HOLE,HN,16.316667,-86.55,0101000020E61000003333333333A355C01111111111513040,0101000020E61000003333333333A355C01111111111513040
9769,9740,EL BLUFF,NI,12,-83.7,0101000020E6100000CDCCCCCCCCEC54C00000000000002840,0101000020E6100000CDCCCCCCCCEC54C00000000000002840
9355,9350,ALTAMIRA,MX,22.483333,-97.85,0101000020E610000066666666667658C0BCBBBBBBBB7B3640,0101000020E610000066666666667658C0BCBBBBBBBB7B3640
9370,9350,TUXPAN,MX,20.95,-97.4,0101000020E61000009A999999995958C03333333333F33440,0101000020E61000009A999999995958C03333333333F33440
9425,9350,DOS BOCAS TERMINAL,MX,18.433333,-93.216667,0101000020E6100000DEDDDDDDDD4D57C0EFEEEEEEEE6E3240,0101000020E6100000DEDDDDDDDD4D57C0EFEEEEEEEE6E3240
45110,45060,ASHQELON,IL,31.666667,34.5,0101000020E61000000000000000404140ABAAAAAAAAAA3F40,0101000020E61000000000000000404140ABAAAAAAAAAA3F40
45377,45360,ASHTART OIL TERMINAL,TN,34.283333,11.383333,0101000020E61000004444444444C426404444444444244140,0101000020E61000004444444444C426404444444444244140
45365,45360,ZARZIS,TN,33.5,11.116667,0101000020E6100000BCBBBBBBBB3B26400000000000C04040,0101000020E6100000BCBBBBBBBB3B26400000000000C04040
45368,45360,DIDON TERMINAL,TN,33.783333,11.9,0101000020E6100000CDCCCCCCCCCC27404444444444E44040,0101000020E6100000CDCCCCCCCCCC27404444444444E44040
40245,39125,MELILLI OIL TERMINAL,IT,37.116667,15.25,0101000020E61000000000000000802E40EFEEEEEEEE8E4240,0101000020E61000000000000000802E40EFEEEEEEEE8E4240
60431,60315,TONGHAE,KR,37.533333,129.15,0101000020E6100000CDCCCCCCCC2460404444444444C44240,0101000020E6100000CDCCCCCCCC2460404444444444C44240
59940,59850,NINGBO,CN,29.883333,121.55,0101000020E61000003333333333635E402222222222E23D40,0101000020E61000003333333333635E402222222222E23D40
45515,45470,PORT METHANIER,DZ,36.883333,6.95,0101000020E6100000CDCCCCCCCCCC1B401111111111714240,0101000020E6100000CDCCCCCCCCCC1B401111111111714240
45819,45817,M BAO OIL TERMINAL,SN,14.716667,-17.4,0101000020E610000066666666666631C0EFEEEEEEEE6E2D40,0101000020E610000066666666666631C0EFEEEEEEEE6E2D40
45823,45817,LYNDIANE,SN,14.166667,-16.166667,0101000020E6100000ABAAAAAAAA2A30C05555555555552C40,0101000020E6100000ABAAAAAAAA2A30C05555555555552C40
46161,46120,FORCADOS OIL TERMINAL,NG,5.166667,5.183333,0101000020E6100000BCBBBBBBBBBB1440ABAAAAAAAAAA1440,0101000020E6100000BCBBBBBBBBBB1440ABAAAAAAAAAA1440
46286,46250,MOUDI MARINE TERMINAL,CM,4.116667,8.483333,0101000020E61000007777777777F720407777777777771040,0101000020E61000007777777777F720407777777777771040
46287,46250,EBOME MARINE TERMINAL,CM,2.8,9.816667,0101000020E61000002222222222A223406666666666660640,0101000020E61000002222222222A223406666666666660640
7690,6585,CATSKILL,US,42.216667,-73.85,0101000020E610000066666666667652C0BCBBBBBBBB1B4540,0101000020E610000066666666667652C0BCBBBBBBBB1B4540
7720,6585,ALBANY,US,42.65,-73.75,0101000020E610000000000000007052C03333333333534540,0101000020E610000000000000007052C03333333333534540
7740,6585,TROY,US,42.733333,-73.7,0101000020E6100000CDCCCCCCCC6C52C0DEDDDDDDDD5D4540,0101000020E6100000CDCCCCCCCC6C52C0DEDDDDDDDD5D4540
7750,6585,EDGEWATER,US,40.816667,-73.983333,0101000020E6100000EFEEEEEEEE7E52C08988888888684440,0101000020E6100000EFEEEEEEEE7E52C08988888888684440
7760,6585,WEEHAWKEN,US,40.766667,-74.016667,0101000020E610000011111111118152C02222222222624440,0101000020E610000011111111118152C02222222222624440
7770,6585,HOBOKEN,US,40.75,-74.016667,0101000020E610000011111111118152C00000000000604440,0101000020E610000011111111118152C00000000000604440
7780,6585,JERSEY CITY,US,40.716667,-74.033333,0101000020E610000022222222228252C0BCBBBBBBBB5B4440,0101000020E610000022222222228252C0BCBBBBBBBB5B4440
7790,6585,BAYONNE,US,40.683333,-74.1,0101000020E610000066666666668652C07777777777574440,0101000020E610000066666666668652C07777777777574440
7810,6585,NEWARK,US,40.7,-74.15,0101000020E61000009A999999998952C09A99999999594440,0101000020E61000009A999999998952C09A99999999594440
7820,6585,ELIZABETHPORT,US,40.65,-74.183333,0101000020E6100000BCBBBBBBBB8B52C03333333333534440,0101000020E6100000BCBBBBBBBB8B52C03333333333534440
7830,6585,STAPLETON SI,US,40.633333,-74.066667,0101000020E610000044444444448452C01111111111514440,0101000020E610000044444444448452C01111111111514440
7850,6585,PORT RICHMOND SI,US,40.65,-74.133333,0101000020E610000089888888888852C03333333333534440,0101000020E610000089888888888852C03333333333534440
7860,6585,MARINERS HARBOR SI,US,40.633333,-74.166667,0101000020E6100000ABAAAAAAAA8A52C01111111111514440,0101000020E6100000ABAAAAAAAA8A52C01111111111514440
7870,6585,GULFPORT SI,US,40.633333,-74.2,0101000020E6100000CDCCCCCCCC8C52C01111111111514440,0101000020E6100000CDCCCCCCCC8C52C01111111111514440
48198,48195,NISHTUN,YE,15.816667,52.2,0101000020E61000009A99999999194A402222222222A22F40,0101000020E61000009A99999999194A402222222222A22F40
48374,48350,DOHA HARBOR,KW,29.383333,47.8,0101000020E61000006666666666E647402222222222623D40,0101000020E61000006666666666E647402222222222623D40
48495,48410,BANDAR-E SHAHID REAJIE,IR,27.1,56.066667,0101000020E61000008988888888084C409A99999999193B40,0101000020E61000008988888888084C409A99999999193B40
48520,48410,BANDAR ABBAS,IR,27.15,56.2,0101000020E61000009A99999999194C406666666666263B40,0101000020E61000009A99999999194C406666666666263B40
48533,48410,BANDAR TAHERI OFFSHORE TERMINAL,IR,27.65,52.35,0101000020E6100000CDCCCCCCCC2C4A406666666666A63B40,0101000020E6100000CDCCCCCCCC2C4A406666666666A63B40
48259,48225,KHAWR KHASAB,OM,26.216667,56.233333,0101000020E6100000DEDDDDDDDD1D4C407777777777373A40,0101000020E6100000DEDDDDDDDD1D4C407777777777373A40
48370,48350,AL KUWAYT,KW,29.35,47.933333,0101000020E61000007777777777F747409A99999999593D40,0101000020E61000007777777777F747409A99999999593D40
48175,48143,AL MUKHA,YE,13.316667,43.25,0101000020E61000000000000000A045402222222222A22A40,0101000020E61000000000000000A045402222222222A22A40
48202,48195,ASH SHIHR OIL TERMINAL,YE,14.733333,49.5,0101000020E61000000000000000C048407777777777772D40,0101000020E61000000000000000C048407777777777772D40
45084,45060,HADERA,IL,32.466667,34.9,0101000020E61000003333333333734140BCBBBBBBBB3B4040,0101000020E61000003333333333734140BCBBBBBBBB3B4040
48053,47950,RAS SUDR,EG,29.583333,32.7,0101000020E61000009A999999995940405555555555953D40,0101000020E61000009A999999995940405555555555953D40
45151,45120,DAMIETTA,EG,31.483333,31.75,0101000020E61000000000000000C03F40BCBBBBBBBB7B3F40,0101000020E61000000000000000C03F40BCBBBBBBBB7B3F40
45140,45120,BUR SAID (PORT SAID),EG,31.266667,32.3,0101000020E610000066666666662640404444444444443F40,0101000020E610000066666666662640404444444444443F40
45175,45120,EL HAMRA OIL TERMINAL,EG,30.983333,28.866667,0101000020E6100000DEDDDDDDDDDD3C40BCBBBBBBBBFB3E40,0101000020E6100000DEDDDDDDDDDD3C40BCBBBBBBBBFB3E40
46545,46540,SOYO ANGOLA LNG TERMINAL,AO,-6.116667,12.333333,0101000020E6100000ABAAAAAAAAAA284077777777777718C0,0101000020E6100000ABAAAAAAAAAA284077777777777718C0
45180,45120,MERSA MATRUH,EG,31.35,27.233333,0101000020E6100000BCBBBBBBBB3B3B409A99999999593F40,0101000020E6100000BCBBBBBBBB3B3B409A99999999593F40
47974,47950,HAMRAWEIN,EG,26.25,34.2,0101000020E61000009A999999991941400000000000403A40,0101000020E61000009A999999991941400000000000403A40
48310,48305,AL MANAMAH,BH,26.233333,50.583333,0101000020E6100000ABAAAAAAAA4A4940BCBBBBBBBB3B3A40,0101000020E6100000ABAAAAAAAA4A4940BCBBBBBBBB3B3A40
48440,48410,KHOSROWABAD,IR,30.166667,48.416667,0101000020E61000005555555555354840ABAAAAAAAA2A3E40,0101000020E61000005555555555354840ABAAAAAAAA2A3E40
45337,45200,BOURI OIL FIELD,LY,33.9,12.65,0101000020E6100000CDCCCCCCCC4C29403333333333F34040,0101000020E6100000CDCCCCCCCC4C29403333333333F34040
45323,45200,KHOMS,LY,32.666667,14.25,0101000020E61000000000000000802C405555555555554040,0101000020E61000000000000000802C405555555555554040
45444,45360,MENZEL BOURGUIBA,TN,37.15,9.8,0101000020E61000009A999999999923403333333333934240,0101000020E61000009A999999999923403333333333934240
45432,45360,RADES,TN,36.816667,10.3,0101000020E61000009A999999999924408988888888684240,0101000020E61000009A999999999924408988888888684240
45525,45470,DJEN-DJEN,DZ,36.816667,5.883333,0101000020E610000088888888888817408988888888684240,0101000020E610000088888888888817408988888888684240
45802,45700,AGADIR,MA,30.433333,-9.633333,0101000020E610000044444444444423C0EFEEEEEEEE6E3E40,0101000020E610000044444444444423C0EFEEEEEEEE6E3E40
46306,46300,PUNTA EUROPA TERMINAL,GQ,3.783333,8.716667,0101000020E6100000EFEEEEEEEE6E21404444444444440E40,0101000020E6100000EFEEEEEEEE6E21404444444444440E40
46320,46300,MALABO,GQ,3.75,8.783333,0101000020E610000011111111119121400000000000000E40,0101000020E610000011111111119121400000000000000E40
46330,46300,LUBA,GQ,3.5,8.566667,0101000020E610000022222222222221400000000000000C40,0101000020E610000022222222222221400000000000000C40
46375,46370,SANTO ANTONIO,ST,1.65,7.45,0101000020E6100000CDCCCCCCCCCC1D40666666666666FA3F,0101000020E6100000CDCCCCCCCCCC1D40666666666666FA3F
46380,46370,SAO TOME,ST,0.35,6.733333,0101000020E6100000EFEEEEEEEEEE1A40666666666666D63F,0101000020E6100000EFEEEEEEEEEE1A40666666666666D63F
46460,46455,YOMBO TERMINAL,CG,-4.45,11.1,0101000020E61000003333333333332640CDCCCCCCCCCC11C0,0101000020E61000003333333333332640CDCCCCCCCCCC11C0
46495,46478,FUTILA TERMINAL,AO,-5.45,12.183333,0101000020E6100000DEDDDDDDDD5D2840CDCCCCCCCCCC15C0,0101000020E6100000DEDDDDDDDD5D2840CDCCCCCCCCCC15C0
46488,46478,KUITO OIL FIELD,AO,-5.466667,11.5,0101000020E61000000000000000002740DEDDDDDDDDDD15C0,0101000020E61000000000000000002740DEDDDDDDDDDD15C0
420,360,NESKAUPSTADUR,IS,65.15,-13.683333,0101000020E6100000DEDDDDDDDD5D2BC09A99999999495040,0101000020E6100000DEDDDDDDDD5D2BC09A99999999495040
35650,35220,NEWHAVEN HARBOUR,GB,50.783333,0.05,0101000020E61000009A9999999999A93F4444444444644940,0101000020E61000009A9999999999A93F4444444444644940
35690,35220,RYE HARBOUR,GB,50.933333,0.766667,0101000020E6100000898888888888E83F7777777777774940,0101000020E6100000898888888888E83F7777777777774940
450,360,BUDIR,IS,64.933333,-14.016667,0101000020E61000008988888888082CC0BCBBBBBBBB3B5040,0101000020E61000008988888888082CC0BCBBBBBBBB3B5040
